nupdates,policy_loss,d_targ,value_loss,eplenmean,serial_timesteps,eprewmean,policy_entropy,clipfrac,explained_variance,fps,time_elapsed,approxkl,lr,total_timesteps
779,-0.00277185,0.003,0.181909,886.92,398848,2911.0457864,-1.35809,0.00956726,0.5632961094379425,5267,2446.478865623474,0.00151238,7.5e-05,12763136
780,-0.00356943,0.003,0.108501,890.08,399360,2917.40340586,-1.35901,0.0620422,0.45836830139160156,5314,2449.5622565746307,0.00501466,0.00015,12779520
781,-0.00299645,0.003,0.208475,907.18,399872,2939.93009498,-1.36238,0.012558,0.3027026057243347,5229,2452.6953480243683,0.0017821,7.5e-05,12795904
782,-0.00307209,0.003,0.151283,897.41,400384,2902.57517065,-1.36665,0.0468597,0.580019474029541,5165,2455.8678629398346,0.00436893,0.00015,12812288
783,-0.00400221,0.003,0.156969,893.69,400896,2864.58763215,-1.37138,0.0462646,0.6270683705806732,5222,2459.005177259445,0.00398752,0.00015,12828672
784,-0.00432605,0.003,0.127574,925.22,401408,3014.86132329,-1.37448,0.0601044,0.5905201435089111,5269,2462.114899158478,0.00480621,0.00015,12845056
785,-0.00211054,0.003,0.182724,927.79,401920,3019.37101004,-1.37535,0.00370789,0.3538087010383606,5282,2465.2170305252075,0.00105541,7.5e-05,12861440
786,-0.00370126,0.003,0.134215,919.27,402432,2996.42311829,-1.37727,0.0609436,0.07808208465576172,5264,2468.329329252243,0.0049125,0.00015,12877824
787,-0.00299167,0.003,0.187775,926.3,402944,3052.76272258,-1.3798,0.0183868,0.02366739511489868,5316,2471.411484479904,0.00222119,7.5e-05,12894208
788,-0.0030717,0.003,0.141553,939.38,403456,3094.48724792,-1.38135,0.0149689,0.5351288616657257,5266,2474.522959470749,0.00199377,7.5e-05,12910592
789,-0.00347328,0.003,0.191599,937.9,403968,3102.05810331,-1.38442,0.0546722,0.2536497712135315,5300,2477.6143333911896,0.00462007,0.00015,12926976
790,-0.00286634,0.003,0.132884,929.58,404480,3072.41819726,-1.3851,0.00808716,0.636423259973526,5295,2480.7085440158844,0.00142087,7.5e-05,12943360
791,-0.00335538,0.003,0.174351,931.09,404992,3078.88591588,-1.38549,0.0552979,0.4677751064300537,5261,2483.8228051662445,0.00465733,0.00015,12959744
792,-0.00303788,0.003,0.144394,923.05,405504,3043.38493253,-1.38742,0.0183258,0.09277331829071045,5350,2486.885551214218,0.00216612,7.5e-05,12976128
793,-0.00299941,0.003,0.169698,922.93,406016,3054.98729988,-1.3877,0.0169373,0.023536860942840576,5054,2490.127623796463,0.00215966,7.5e-05,12992512
794,-0.00252183,0.003,0.177255,921.35,406528,3062.32297565,-1.38834,0.0171051,0.0502016544342041,5256,2493.24489402771,0.00211516,7.5e-05,13008896
795,-0.00239873,0.003,0.166013,909.05,407040,3025.13264171,-1.39063,0.00480652,0.07162374258041382,5301,2496.3356997966766,0.00118089,7.5e-05,13025280
796,-0.00325451,0.003,0.152679,926.86,407552,3098.24857716,-1.39325,0.0510864,0.056927382946014404,5339,2499.4045898914337,0.00440836,0.00015,13041664
797,-0.00368932,0.003,0.202478,899.26,408064,3036.16037183,-1.39545,0.0330353,0.23373377323150635,5283,2502.505824327469,0.00319246,0.00015,13058048
798,-0.00397932,0.003,0.13869,896.46,408576,3037.47134513,-1.39663,0.0470581,0.8026866912841797,5233,2505.636750459671,0.0040467,0.00015,13074432
799,-0.00431006,0.003,0.167788,895.82,409088,2967.39841803,-1.3979,0.0542145,0.6304371058940887,5348,2508.700549840927,0.00449531,0.00015,13090816
800,-0.00467275,0.003,0.116509,891.92,409600,2956.80949896,-1.3989,0.0573273,0.034364402294158936,5358,2511.7584640979767,0.00458902,0.00015,13107200
801,-0.00226302,0.003,0.221339,901.13,410112,2992.82191202,-1.40193,0.00524902,0.136893630027771,5347,2514.824465274811,0.00123748,7.5e-05,13123584
802,-0.00373838,0.003,0.127667,880.14,410624,2916.09665685,-1.40305,0.0450592,0.1375359296798706,5318,2517.9054448604584,0.00403335,0.00015,13139968
803,-0.00438687,0.003,0.190387,919.79,411136,3046.73302589,-1.40355,0.0541229,0.07419431209564209,5263,2521.018489599228,0.00446083,0.00015,13156352
804,-0.0041318,0.003,0.140681,900.62,411648,3053.31555793,-1.40461,0.0539246,0.0696951150894165,5361,2524.0748620033264,0.00448042,0.00015,13172736
805,-0.00423461,0.003,0.207884,886.58,412160,3006.36243576,-1.40644,0.0634155,0.07481890916824341,5243,2527.2000811100006,0.00501339,0.00015,13189120
806,-0.00277292,0.003,0.141349,885.62,412672,3018.04816562,-1.40752,0.0109711,0.420757532119751,4824,2530.5963776111603,0.00164447,7.5e-05,13205504
807,-0.00438047,0.003,0.19109,898.53,413184,3037.15708726,-1.40855,0.0645294,0.6524259448051453,4762,2534.036966562271,0.0052175,0.00015,13221888
808,-0.00300708,0.003,0.165357,862.1,413696,2863.26315832,-1.40755,0.0135498,0.6876866519451141,4854,2537.412128686905,0.00184508,7.5e-05,13238272
809,-0.00394325,0.003,0.146357,864.44,414208,2843.47204662,-1.40898,0.0742493,0.6449218988418579,5001,2540.6881034374237,0.00577924,0.00015,13254656
810,-0.002859,0.003,0.157958,877.93,414720,2868.11154047,-1.41161,0.0184326,0.49241185188293457,5113,2543.892322063446,0.00224304,7.5e-05,13271040
811,-0.00261445,0.003,0.187524,876.83,415232,2862.76774925,-1.41315,0.0176239,0.025931358337402344,5260,2547.0071890354156,0.00213314,7.5e-05,13287424
812,-0.00288598,0.003,0.139973,872.56,415744,2843.26041598,-1.41304,0.0142059,0.05712306499481201,4970,2550.3036184310913,0.0019362,7.5e-05,13303808
813,-0.00356794,0.003,0.171385,896.78,416256,2976.60501309,-1.4146,0.0710602,0.0428239107131958,5129,2553.4979689121246,0.00557176,0.00015,13320192
814,-0.00207753,0.003,0.159994,916.09,416768,3071.59943411,-1.41464,0.00991821,0.33235710859298706,5298,2556.590716600418,0.0015617,7.5e-05,13336576
815,-0.00366975,0.003,0.153161,925.16,417280,3103.92037251,-1.41604,0.0470123,0.4891514778137207,5327,2559.6662774086,0.00406789,0.00015,13352960
816,-0.00371515,0.003,0.165158,914.56,417792,3083.69251546,-1.41673,0.0391083,0.5006645917892456,5316,2562.748410463333,0.00372357,0.00015,13369344
817,-0.00297571,0.003,0.171105,934.99,418304,3132.79456648,-1.41938,0.0367737,0.49737417697906494,5314,2565.831627368927,0.0035466,0.00015,13385728
818,-0.00364622,0.003,0.148585,935.17,418816,3144.3806732,-1.42296,0.0417175,0.6927252411842346,5324,2568.90882229805,0.00385549,0.00015,13402112
819,-0.00344799,0.003,0.174634,935.62,419328,3127.43742609,-1.42619,0.0474854,0.6926374137401581,5262,2572.022667169571,0.00421662,0.00015,13418496
820,-0.00433424,0.003,0.120851,937.91,419840,3090.54698411,-1.42975,0.0518951,0.5369778275489807,5299,2575.114809989929,0.00441867,0.00015,13434880
821,-0.00380872,0.003,0.190562,951.16,420352,3155.83511452,-1.43133,0.0487823,0.037732839584350586,5301,2578.2056176662445,0.00420405,0.00015,13451264
822,-0.00376463,0.003,0.132143,968.64,420864,3211.8246595,-1.43278,0.0518951,0.039138197898864746,5317,2581.287022829056,0.00439483,0.00015,13467648
823,-0.00369088,0.003,0.178058,977.58,421376,3269.89370737,-1.43486,0.0400391,-0.003676772117614746,5336,2584.3576390743256,0.00358573,0.00015,13484032
824,-0.0039521,0.003,0.167373,960.47,421888,3229.70633835,-1.43446,0.0428619,0.05977177619934082,5249,2587.4792222976685,0.00382943,0.00015,13500416
825,-0.0044278,0.003,0.165478,968.59,422400,3258.67043876,-1.43434,0.0504608,0.43310344219207764,5240,2590.6060070991516,0.00421533,0.00015,13516800
826,-0.00377925,0.003,0.172279,953.2,422912,3245.23044279,-1.43628,0.0463562,0.5228889882564545,5287,2593.7068309783936,0.00408994,0.00015,13533184
827,-0.0042824,0.003,0.150103,937.25,423424,3164.67349293,-1.44046,0.0514221,0.3715711832046509,5229,2596.839900493622,0.00440456,0.00015,13549568
828,-0.00421742,0.003,0.153339,938.73,423936,3170.60914901,-1.44149,0.0556946,-0.005780816078186035,5272,2599.94798207283,0.00466668,0.00015,13565952
829,-0.00275468,0.003,0.185796,923.84,424448,3117.71271709,-1.44233,0.0203705,0.4543520212173462,5341,2603.0154066085815,0.00232666,7.5e-05,13582336
830,-0.00325604,0.003,0.14712,918.7,424960,3085.04841009,-1.44245,0.0266876,0.5671665668487549,5312,2606.0995483398438,0.00274281,7.5e-05,13598720
831,-0.00203085,0.003,0.169491,904.23,425472,3022.89850629,-1.44323,0.00865173,0.16324371099472046,5302,2609.1898715496063,0.00146584,7.5e-05,13615104
832,-0.00420205,0.003,0.159336,915.26,425984,3061.29523309,-1.4462,0.0570221,0.03009629249572754,5251,2612.310329914093,0.0047604,0.00015,13631488
833,-0.00288063,0.003,0.144488,923.48,426496,3125.28650368,-1.44897,0.00715637,0.05449610948562622,5288,2615.408482313156,0.00137964,7.5e-05,13647872
834,-0.00392559,0.003,0.182864,923.02,427008,3134.28155118,-1.45181,0.0556335,0.03271359205245972,5272,2618.5161254405975,0.00474485,0.00015,13664256
835,-0.00211251,0.003,0.152863,931.25,427520,3166.40263586,-1.45456,0.00512695,0.029096007347106934,5253,2621.634955406189,0.0011456,7.5e-05,13680640
836,-0.00346531,0.003,0.191049,933.74,428032,3202.10205031,-1.4542,0.0588684,0.28790271282196045,5335,2624.7060630321503,0.0048635,0.00015,13697024
837,-0.0026627,0.003,0.141031,942.71,428544,3238.86596757,-1.45456,0.00973511,0.5657429397106171,5230,2627.838985681534,0.00159277,7.5e-05,13713408
838,-0.00349591,0.003,0.190516,942.82,429056,3205.6834313,-1.45622,0.0456848,0.4584031105041504,5304,2630.927850961685,0.00400388,0.00015,13729792
839,-0.0035847,0.003,0.159916,913.7,429568,3098.21808689,-1.45626,0.0281677,0.3233386278152466,5144,2634.1132316589355,0.00289231,0.00015,13746176
840,-0.00433481,0.003,0.182209,900.43,430080,3045.60732681,-1.45385,0.0440979,0.48590391874313354,5337,2637.1830534934998,0.00382462,0.00015,13762560
841,-0.00441425,0.003,0.144447,892.09,430592,3011.88827313,-1.45377,0.0456848,0.3814380168914795,5266,2640.2941541671753,0.00413236,0.00015,13778944
842,-0.00370675,0.003,0.188412,879.64,431104,2976.79751801,-1.45605,0.0414124,0.5832044184207916,5295,2643.3885374069214,0.00387001,0.00015,13795328
843,-0.00389428,0.003,0.117709,876.2,431616,2926.35147972,-1.457,0.0544128,0.5492137670516968,5276,2646.493853330612,0.00440924,0.00015,13811712
844,-0.00435728,0.003,0.203319,899.21,432128,3040.94008371,-1.45756,0.0529022,0.5106693804264069,5276,2649.5994086265564,0.00441448,0.00015,13828096
845,-0.00319433,0.003,0.141588,910.01,432640,3062.45707576,-1.4584,0.0365601,0.7546080201864243,5271,2652.707977771759,0.00345919,0.00015,13844480
846,-0.00498108,0.003,0.159658,918.82,433152,3055.07782638,-1.46008,0.0661163,0.6905295252799988,5181,2655.8705925941467,0.00519499,0.00015,13860864
847,-0.0025285,0.003,0.17627,893.72,433664,2972.44947716,-1.46258,0.00656128,0.06210505962371826,5039,2659.122039079666,0.00140722,7.5e-05,13877248
848,-0.00246281,0.003,0.165202,909.74,434176,3078.94496816,-1.46495,0.0385437,0.035781681537628174,4842,2662.5057492256165,0.00369653,0.00015,13893632
849,-0.00484055,0.003,0.207777,887.38,434688,3004.4455615,-1.46894,0.0627594,0.06732475757598877,4997,2665.7845709323883,0.00488772,0.00015,13910016
850,-0.00298904,0.003,0.139197,907.87,435200,3072.85456675,-1.47215,0.0100708,0.6107313930988312,4914,2669.119012117386,0.00158502,7.5e-05,13926400
851,-0.00289285,0.003,0.190586,904.06,435712,3056.20406513,-1.47398,0.0459595,0.37648504972457886,4861,2672.4918699264526,0.00409122,0.00015,13942784
852,-0.0032195,0.003,0.151901,882.02,436224,3026.47524679,-1.47528,0.0296936,0.10550516843795776,5010,2675.76211977005,0.00307559,0.00015,13959168
853,-0.00421518,0.003,0.19554,900.45,436736,3084.28520379,-1.47795,0.0624847,0.05622243881225586,5109,2678.968923807144,0.00503089,0.00015,13975552
854,-0.00227384,0.003,0.156559,900.04,437248,3072.06972969,-1.48073,0.00938416,0.16929012537002563,5179,2682.1324129104614,0.0016103,7.5e-05,13991936
855,-0.00383547,0.003,0.18812,902.53,437760,3059.11824042,-1.4825,0.0527802,0.6454291045665741,5180,2685.295702457428,0.00450272,0.00015,14008320
856,-0.00224154,0.003,0.148067,893.86,438272,3042.82047158,-1.48344,0.00143433,0.5926787257194519,5257,2688.4122548103333,0.000765077,7.5e-05,14024704
857,-0.0037829,0.003,0.190583,889.99,438784,3044.6758537,-1.48504,0.0501251,0.49810969829559326,5275,2691.518051624298,0.00437894,0.00015,14041088
858,-0.00417263,0.003,0.133822,908.46,439296,3091.73069873,-1.48659,0.0458069,0.7702952474355698,5192,2694.673590660095,0.00406043,0.00015,14057472
859,-0.0039613,0.003,0.211817,893.33,439808,3013.92811782,-1.48989,0.0479431,0.6284553408622742,5050,2697.917872428894,0.00413402,0.00015,14073856
860,-0.00500622,0.003,0.155387,877.35,440320,2957.14448389,-1.49078,0.0603333,0.7703041583299637,5081,2701.142610311508,0.00500874,0.00015,14090240
861,-0.00233288,0.003,0.15175,896.23,440832,2983.24767129,-1.49207,0.0127869,0.6108415424823761,4998,2704.421082496643,0.00183803,7.5e-05,14106624
862,-0.00355745,0.003,0.169146,894.5,441344,3015.44006362,-1.49351,0.0492401,0.6050084233283997,5037,2707.673820257187,0.00417635,0.00015,14123008
863,-0.00358251,0.003,0.172349,894.44,441856,2991.57221132,-1.49882,0.0466766,0.4100490212440491,5143,2710.861227989197,0.00420289,0.00015,14139392
864,-0.00418895,0.003,0.170796,890.24,442368,3026.63142356,-1.5048,0.0453949,0.153003990650177,5243,2713.9859507083893,0.00405305,0.00015,14155776
865,-0.00389458,0.003,0.181243,912.09,442880,3140.30011102,-1.50686,0.0475159,0.39480745792388916,5300,2717.077098608017,0.00415924,0.00015,14172160
866,-0.00386593,0.003,0.175672,905.08,443392,3170.34148524,-1.5079,0.0432587,0.5468633472919464,5298,2720.169682741165,0.00398478,0.00015,14188544
867,-0.00391989,0.003,0.21478,888.56,443904,3108.0673242,-1.50937,0.0524445,0.680100828409195,5261,2723.284204006195,0.00428828,0.00015,14204928
868,-0.00349067,0.003,0.156213,878.01,444416,3056.05066774,-1.51225,0.0499115,0.8165404796600342,5232,2726.4157571792603,0.00435143,0.00015,14221312
869,-0.00350172,0.003,0.169676,869.97,444928,2934.06439399,-1.515,0.0465088,0.5800822675228119,5250,2729.5364797115326,0.00420509,0.00015,14237696
870,-0.00289853,0.003,0.166109,858.49,445440,2870.54844681,-1.51746,0.032959,0.6129421591758728,5192,2732.692454814911,0.00339771,0.00015,14254080
871,-0.00382166,0.003,0.165516,862.28,445952,2872.75153473,-1.51757,0.0515442,0.7348656952381134,5250,2735.8129999637604,0.00424309,0.00015,14270464
872,-0.00406168,0.003,0.175661,847.26,446464,2800.58790015,-1.5196,0.0453186,0.7095928192138672,5222,2738.9506075382233,0.00402211,0.00015,14286848
873,-0.00299749,0.003,0.180495,856.5,446976,2811.77234584,-1.52452,0.0391388,0.4158117175102234,5364,2742.005316257477,0.00357052,0.00015,14303232
874,-0.0048785,0.003,0.170993,877.6,447488,2986.51256257,-1.52487,0.0580139,0.6243910789489746,5336,2745.076073408127,0.00478405,0.00015,14319616
875,-0.00283135,0.003,0.174663,889.61,448000,3055.0970466,-1.5246,0.0157318,0.6054906845092773,5283,2748.1776399612427,0.00202889,7.5e-05,14336000
876,-0.00272759,0.003,0.187017,887.85,448512,3013.88179766,-1.52562,0.0100555,0.5695791840553284,5301,2751.2686915397644,0.00160961,7.5e-05,14352384
877,-0.00398738,0.003,0.18723,884.7,449024,3021.16314946,-1.52657,0.0546112,0.22926265001296997,5291,2754.3655936717987,0.00457741,0.00015,14368768
878,-0.00286094,0.003,0.158783,893.5,449536,3111.59948797,-1.52542,0.0126343,0.6731640696525574,5300,2757.456874370575,0.00174173,7.5e-05,14385152
879,-0.00417369,0.003,0.187836,907.45,450048,3137.79269786,-1.5255,0.0696716,0.6975206434726715,5362,2760.512277364731,0.00551027,0.00015,14401536
880,-0.00259398,0.003,0.133468,900.17,450560,3097.78438279,-1.5254,0.0107422,0.6254145205020905,5296,2763.6059091091156,0.00160514,7.5e-05,14417920
881,-0.00350721,0.003,0.202065,899.1,451072,3095.07279702,-1.52647,0.0601807,0.6280422210693359,5313,2766.6895155906677,0.00501893,0.00015,14434304
882,-0.00294073,0.003,0.175944,890.53,451584,3109.07894359,-1.52745,0.013443,0.33198386430740356,5336,2769.760100364685,0.00193581,7.5e-05,14450688
883,-0.00359626,0.003,0.210787,884.52,452096,3102.80119629,-1.52965,0.0574951,0.5136502981185913,5276,2772.865445613861,0.00468162,0.00015,14467072
884,-0.00290782,0.003,0.147944,894.17,452608,3142.46793839,-1.53101,0.00993347,0.3694944977760315,5318,2775.9463274478912,0.00150087,7.5e-05,14483456
885,-0.00392605,0.003,0.197062,888.92,453120,3148.52399003,-1.53278,0.0664062,0.03552347421646118,5273,2779.053426027298,0.00522198,0.00015,14499840
886,-0.00261371,0.003,0.172985,900.34,453632,3180.25944357,-1.53547,0.00984192,0.36383628845214844,5337,2782.1235480308533,0.00159259,7.5e-05,14516224
887,-0.00383739,0.003,0.214737,892.14,454144,3155.288614,-1.536,0.054306,0.6722452640533447,5251,2785.243639230728,0.00457077,0.00015,14532608
888,-0.00261919,0.003,0.122697,896.45,454656,3096.81772808,-1.53765,0.00830078,0.8046857416629791,5303,2788.333149433136,0.00132359,7.5e-05,14548992
889,-0.00404134,0.003,0.192996,914.24,455168,3184.99328925,-1.53877,0.0782623,0.6421562731266022,5285,2791.4332404136658,0.0059373,0.00015,14565376
890,-0.00275128,0.003,0.15952,916.61,455680,3160.96159444,-1.53873,0.01474,0.6725985705852509,5255,2794.5513422489166,0.00195347,7.5e-05,14581760
891,-0.00320268,0.003,0.190562,902.28,456192,3097.27631664,-1.53963,0.0480042,0.631599485874176,5279,2797.6553239822388,0.00421641,0.00015,14598144
892,-0.00337571,0.003,0.156571,895.58,456704,3061.65447893,-1.54341,0.0497894,0.625589519739151,5327,2800.732892036438,0.00422767,0.00015,14614528
893,-0.00372518,0.003,0.175554,934.44,457216,3201.12341348,-1.54723,0.047226,0.647668182849884,5269,2803.8422429561615,0.00414169,0.00015,14630912
894,-0.00385602,0.003,0.17256,911.88,457728,3173.71256605,-1.54969,0.0474701,0.39870697259902954,5308,2806.9292318820953,0.00410888,0.00015,14647296
895,-0.00414163,0.003,0.178546,906.7,458240,3163.23856745,-1.55312,0.0487061,0.2805824875831604,5299,2810.0214142799377,0.00422445,0.00015,14663680
896,-0.00386895,0.003,0.173647,913.38,458752,3218.88051502,-1.55638,0.0501709,0.04609692096710205,5323,2813.0995886325836,0.00421009,0.00015,14680064
897,-0.00385308,0.003,0.185053,913.77,459264,3236.94362334,-1.56097,0.0614777,0.4912811517715454,5219,2816.238822698593,0.00495446,0.00015,14696448
898,-0.00221066,0.003,0.19457,913.12,459776,3227.80491688,-1.56496,0.00802612,0.539188027381897,5278,2819.343107700348,0.00140619,7.5e-05,14712832
899,-0.00419747,0.003,0.124656,905.75,460288,3185.09251983,-1.56903,0.0673523,0.5350983440876007,5280,2822.446156978607,0.00532405,0.00015,14729216
900,-0.00230109,0.003,0.222415,933.41,460800,3301.20445082,-1.57358,0.0109406,0.010294735431671143,5291,2825.5427470207214,0.00167648,7.5e-05,14745600
901,-0.00369963,0.003,0.122222,950.46,461312,3352.40547853,-1.57645,0.0499573,0.23354411125183105,5307,2828.631527900696,0.00438329,0.00015,14761984
902,-0.00383154,0.003,0.239125,931.43,461824,3292.36205883,-1.58007,0.051178,0.49780750274658203,5348,2831.695201396942,0.00437927,0.00015,14778368
903,-0.00454198,0.003,0.102059,954.84,462336,3369.36347142,-1.58379,0.0722046,0.7009880542755127,5262,2834.8089756965637,0.00558633,0.00015,14794752
904,-0.00264154,0.003,0.25633,940.97,462848,3331.01008939,-1.58578,0.0131226,0.1510722041130066,5273,2837.916446208954,0.00184798,7.5e-05,14811136
905,-0.00396949,0.003,0.1084,934.6,463360,3315.10703239,-1.58521,0.0552368,0.5877960920333862,5314,2840.999685525894,0.0047082,0.00015,14827520
906,-0.00271778,0.003,0.232969,938.47,463872,3332.19059772,-1.58624,0.022583,0.35339534282684326,5305,2844.088264942169,0.00244716,7.5e-05,14843904
907,-0.002261,0.003,0.115639,948.34,464384,3378.26189042,-1.58751,0.0071106,0.047260403633117676,5323,2847.166399717331,0.00131013,7.5e-05,14860288
908,-0.00349589,0.003,0.245813,952.16,464896,3396.2517586,-1.5879,0.0399017,0.04177814722061157,5238,2850.294427871704,0.00370363,0.00015,14876672
909,-0.003906,0.003,0.143661,939.51,465408,3372.22423766,-1.58973,0.0475616,0.3373214602470398,5291,2853.391224861145,0.0042484,0.00015,14893056
910,-0.00409472,0.003,0.189821,956.02,465920,3426.21279201,-1.59316,0.0492859,0.020137548446655273,5288,2856.489612340927,0.00426513,0.00015,14909440
911,-0.00355062,0.003,0.147489,967.66,466432,3481.67689884,-1.599,0.0523224,0.31912267208099365,5300,2859.5807826519012,0.00423599,0.00015,14925824
912,-0.0033402,0.003,0.180876,963.58,466944,3448.84199249,-1.60472,0.0344543,0.48603034019470215,5307,2862.668007850647,0.00344686,0.00015,14942208
913,-0.00410723,0.003,0.176436,951.59,467456,3388.0500871,-1.60965,0.0555725,0.562491238117218,5311,2865.753116607666,0.00461435,0.00015,14958592
914,-0.00252336,0.003,0.157707,961.0,467968,3397.93012456,-1.6133,0.00662231,0.5577686429023743,5296,2868.8471105098724,0.0013204,7.5e-05,14974976
915,-0.00378093,0.003,0.213995,946.34,468480,3348.38012653,-1.61497,0.0538483,0.7249751687049866,5270,2871.9562792778015,0.0046266,0.00015,14991360
916,-0.00246318,0.003,0.154876,921.2,468992,3204.27102515,-1.6163,0.00596619,0.7611879259347916,5295,2875.050754070282,0.00123918,7.5e-05,15007744
917,-0.0037686,0.003,0.173254,921.91,469504,3211.01207691,-1.61784,0.0785065,0.5724527835845947,5292,2878.146904230118,0.00604065,0.00015,15024128
918,-0.00241973,0.003,0.166778,920.94,470016,3178.9540916,-1.61984,0.0129089,0.4717884659767151,5361,2881.20307469368,0.00187519,7.5e-05,15040512
919,-0.00384291,0.003,0.194599,899.56,470528,3112.29696507,-1.62417,0.060257,0.5894410610198975,5277,2884.3081369400024,0.00492529,0.00015,15056896
920,-0.00257246,0.003,0.150577,899.74,471040,3106.93687608,-1.62877,0.00732422,0.2675855755805969,5265,2887.4200434684753,0.00142095,7.5e-05,15073280
921,-0.00290433,0.003,0.191631,905.09,471552,3160.8235715,-1.63258,0.0495911,0.2782043218612671,5246,2890.5434198379517,0.00436958,0.00015,15089664
922,-0.0041643,0.003,0.155493,901.63,472064,3168.79031893,-1.63448,0.0520477,0.6380613744258881,5275,2893.6495904922485,0.00451158,0.00015,15106048
923,-0.00305514,0.003,0.19194,902.04,472576,3188.89606678,-1.63507,0.0138092,0.5191015005111694,5304,2896.738607406616,0.00192873,7.5e-05,15122432
924,-0.00302734,0.003,0.170357,915.06,473088,3237.57436916,-1.63913,0.0575562,0.7128526270389557,5327,2899.8144748210907,0.00474526,0.00015,15138816
925,-0.00303674,0.003,0.166015,923.64,473600,3235.53617658,-1.64326,0.0181122,0.5209620594978333,5233,2902.9452714920044,0.00216237,7.5e-05,15155200
926,-0.00248488,0.003,0.1707,926.19,474112,3245.6889507,-1.64527,0.0135345,0.12353980541229248,5290,2906.042296886444,0.00187227,7.5e-05,15171584
927,-0.00362093,0.003,0.20689,911.95,474624,3185.38587289,-1.64676,0.0639801,0.42172664403915405,5142,2909.2286474704742,0.00510405,0.00015,15187968
928,-0.0020752,0.003,0.137315,917.84,475136,3237.3713345,-1.64732,0.00582886,0.6619444489479065,4937,2912.5473730564117,0.00132135,7.5e-05,15204352
929,-0.00349292,0.003,0.227373,896.7,475648,3118.61409335,-1.64967,0.0532379,0.5964134335517883,4650,2916.0704941749573,0.00441746,0.00015,15220736
930,-0.00398677,0.003,0.139594,895.37,476160,3144.32026936,-1.65257,0.0513916,0.7939634770154953,4808,2919.477937221527,0.0041629,0.00015,15237120
931,-0.00432233,0.003,0.194801,915.33,476672,3173.18108081,-1.65319,0.0546112,0.7379917800426483,4963,2922.7790427207947,0.00458937,0.00015,15253504
932,-0.00340639,0.003,0.130984,906.6,477184,3097.38848099,-1.65406,0.0125275,0.6834472119808197,5109,2925.9857466220856,0.00173699,7.5e-05,15269888
933,-0.002981,0.003,0.179074,930.62,477696,3180.36108487,-1.65683,0.0575256,0.5564788281917572,5127,2929.1814301013947,0.0047315,0.00015,15286272
934,-0.00269576,0.003,0.153814,929.53,478208,3151.51526969,-1.65961,0.0102692,0.6467210352420807,5241,2932.307679414749,0.0016224,7.5e-05,15302656
935,-0.00364384,0.003,0.174743,961.29,478720,3278.42328469,-1.66181,0.0592957,0.29734987020492554,5269,2935.4173951148987,0.004764,0.00015,15319040
936,-0.00272036,0.003,0.157743,955.45,479232,3300.25859363,-1.66349,0.0102692,0.30183470249176025,5202,2938.5668461322784,0.00161283,7.5e-05,15335424
937,-0.0035148,0.003,0.179236,961.92,479744,3343.42679051,-1.66474,0.0597534,0.2513413429260254,5023,2941.828936100006,0.00496592,0.00015,15351808
938,-0.00284879,0.003,0.170556,973.22,480256,3441.51914682,-1.66455,0.0103607,0.5621451139450073,5044,2945.0769739151,0.00163082,7.5e-05,15368192
939,-0.00322286,0.003,0.183865,964.36,480768,3394.16075015,-1.66468,0.0576019,0.27967602014541626,5045,2948.324494600296,0.00490491,0.00015,15384576
940,-0.00262035,0.003,0.184875,936.07,481280,3339.08061069,-1.66584,0.0111237,0.5885314643383026,4945,2951.6375794410706,0.00169782,7.5e-05,15400960
941,-0.00328172,0.003,0.184077,923.48,481792,3278.18105804,-1.66708,0.0593567,0.6910260021686554,5161,2954.8124084472656,0.00492064,0.00015,15417344
942,-0.0023145,0.003,0.138921,922.14,482304,3255.63281846,-1.66665,0.0140533,0.4810931086540222,5208,2957.9586458206177,0.0019239,7.5e-05,15433728
943,-0.00353389,0.003,0.217366,909.17,482816,3193.89253602,-1.66733,0.0496674,0.6303748786449432,5180,2961.121870994568,0.00421897,0.00015,15450112
944,-0.00427004,0.003,0.112519,912.25,483328,3197.09000165,-1.66994,0.0656738,0.7311332523822784,5126,2964.3182275295258,0.00510379,0.00015,15466496
945,-0.00238106,0.003,0.231881,915.55,483840,3201.54032452,-1.67379,0.00842285,0.22436487674713135,5194,2967.4726350307465,0.00149414,7.5e-05,15482880
946,-0.00353569,0.003,0.135523,908.38,484352,3197.44590948,-1.67677,0.0530701,0.6294757127761841,5211,2970.616813659668,0.00445255,0.00015,15499264
947,-0.00432296,0.003,0.19471,924.09,484864,3277.15481924,-1.67994,0.0585022,0.09754115343093872,5200,2973.767915725708,0.00479071,0.00015,15515648
948,-0.00247394,0.003,0.127819,930.84,485376,3297.51348813,-1.68026,0.0115814,0.05368560552597046,5077,2976.9949021339417,0.0015921,7.5e-05,15532032
949,-0.00281136,0.003,0.220964,930.43,485888,3301.16689903,-1.68394,0.0402069,0.044652700424194336,4986,2980.2808134555817,0.0037336,0.00015,15548416
950,-0.00386794,0.003,0.151693,930.24,486400,3331.66527515,-1.68826,0.0529785,0.5664185881614685,5152,2983.461289167404,0.00436351,0.00015,15564800
951,-0.00394757,0.003,0.205861,935.99,486912,3342.67015227,-1.68763,0.049057,0.6391818821430206,5154,2986.641912460327,0.00418411,0.00015,15581184
