fps,lr,policy_loss,total_timesteps,approxkl,time_elapsed,eplenmean,d_targ,serial_timesteps,value_loss,explained_variance,beta,eprewmean,policy_entropy,nupdates
5187,0.0010125,-0.00611842,13320192,0.0105534,2576.853243112564,829.9,0.012,416256,0.0893421,0.4682956337928772,0.732254,2390.58743084,0.717653,813
4849,0.0010125,-0.00590714,13336576,0.0102549,2580.2318048477173,802.24,0.012,416768,0.0669386,0.44811302423477173,0.732254,2362.01918625,0.705631,814
4559,0.0010125,-0.00668966,13352960,0.0119727,2583.82546710968,783.66,0.012,417280,0.113522,0.41921061277389526,0.732254,2304.54582349,0.694327,815
4762,0.0010125,-0.00806553,13369344,0.0129276,2587.2676615715027,770.04,0.012,417792,0.0656017,0.7190422117710114,0.732254,2294.94122744,0.685168,816
4877,0.0010125,-0.00733492,13385728,0.011337,2590.627155303955,768.68,0.012,418304,0.0945568,0.6340726017951965,0.732254,2288.79278124,0.691491,817
4986,0.0010125,-0.00632707,13402112,0.0113285,2593.9129090309143,768.57,0.012,418816,0.0798867,0.7388152182102203,0.732254,2312.27625157,0.693896,818
5155,0.0010125,-0.00489473,13418496,0.0126641,2597.091241121292,799.28,0.012,419328,0.068624,0.7378977537155151,0.732254,2347.15917033,0.69996,819
5116,0.0010125,-0.00781294,13434880,0.0103718,2600.293808221817,820.99,0.012,419840,0.0666306,0.6033361554145813,0.732254,2397.5676116,0.705742,820
5038,0.0010125,-0.00709791,13451264,0.011411,2603.5457532405853,851.71,0.012,420352,0.0884157,0.6593945920467377,0.732254,2475.19724867,0.701243,821
5158,0.0010125,-0.00539014,13467648,0.0117164,2606.7224435806274,854.12,0.012,420864,0.0508427,0.7556513249874115,0.732254,2491.46615671,0.698549,822
5080,0.0010125,-0.00681079,13484032,0.010924,2609.947749853134,898.23,0.012,421376,0.0996433,0.47913235425949097,0.732254,2601.10010291,0.691389,823
5077,0.0010125,-0.00479812,13500416,0.0116995,2613.1750140190125,892.33,0.012,421888,0.062192,0.8645239025354385,0.732254,2612.93748981,0.709633,824
5213,0.0010125,-0.00675756,13516800,0.0116717,2616.3181800842285,852.93,0.012,422400,0.100089,0.733592301607132,0.732254,2434.67898895,0.727421,825
5140,0.0010125,-0.00784524,13533184,0.0121491,2619.506056547165,830.15,0.012,422912,0.0769033,0.6548424661159515,0.732254,2392.38751781,0.739028,826
5129,0.0010125,-0.00906643,13549568,0.0118666,2622.7005009651184,790.22,0.012,423424,0.093705,0.6546801924705505,0.732254,2305.31862214,0.756483,827
5205,0.0010125,-0.0062033,13565952,0.0111113,2625.848383665085,732.9,0.012,423936,0.0697098,0.6241340339183807,0.732254,2097.95575347,0.7652,828
5271,0.0010125,-0.00702746,13582336,0.0106812,2628.9566395282745,717.03,0.012,424448,0.0981612,0.6359995603561401,0.732254,2044.0380678,0.765606,829
5404,0.0010125,-0.0063451,13598720,0.0116775,2631.9885816574097,722.31,0.012,424960,0.0804841,0.6960355639457703,0.732254,2117.41424068,0.744925,830
5333,0.0010125,-0.00609012,13615104,0.0103703,2635.0606853961945,719.4,0.012,425472,0.0862491,0.4389791488647461,0.732254,2106.56049508,0.742818,831
5308,0.0010125,-0.0062525,13631488,0.0103473,2638.1474318504333,731.83,0.012,425984,0.086474,0.12683457136154175,0.732254,2170.65735155,0.744089,832
5320,0.0010125,-0.00752755,13647872,0.0115287,2641.2272531986237,734.94,0.012,426496,0.0772614,0.5869739949703217,0.732254,2171.0150461,0.737233,833
5382,0.0010125,-0.00435575,13664256,0.0116403,2644.2730553150177,769.83,0.012,427008,0.0751799,0.6750935018062592,0.732254,2332.07276117,0.74645,834
5290,0.0010125,-0.00774427,13680640,0.0105367,2647.3701713085175,788.99,0.012,427520,0.0892082,0.5576147735118866,0.732254,2371.56275259,0.754702,835
5392,0.0010125,-0.00686465,13697024,0.0127454,2650.408650159836,787.77,0.012,428032,0.0708796,0.6528860330581665,0.732254,2386.77478337,0.748106,836
5366,0.0010125,-0.00625953,13713408,0.010657,2653.4619336128235,813.91,0.012,428544,0.0866528,0.557927131652832,0.732254,2453.46964359,0.735155,837
5334,0.0010125,-0.00585943,13729792,0.0120478,2656.5334055423737,832.84,0.012,429056,0.0614335,0.3794317841529846,0.732254,2490.64437734,0.719832,838
5349,0.0010125,-0.00775602,13746176,0.0123244,2659.5965909957886,846.59,0.012,429568,0.0946115,0.6672914326190948,0.732254,2558.18888213,0.714175,839
5361,0.0010125,-0.00597769,13762560,0.0112569,2662.652904033661,836.01,0.012,430080,0.0829938,0.661064624786377,0.732254,2529.24740982,0.715374,840
5368,0.0010125,-0.00612186,13778944,0.0109815,2665.705085992813,836.82,0.012,430592,0.0830055,0.2915460467338562,0.732254,2520.03766423,0.719866,841
5347,0.0010125,-0.0045262,13795328,0.0112702,2668.769143819809,832.51,0.012,431104,0.0850435,0.07736217975616455,0.732254,2513.55600021,0.717839,842
5400,0.0010125,-0.0114641,13811712,0.0115906,2671.8031487464905,800.67,0.012,431616,0.0796825,0.22726017236709595,0.732254,2423.89907923,0.726233,843
5342,0.0010125,-0.00642608,13828096,0.0102528,2674.870498895645,795.16,0.012,432128,0.0899881,0.07402694225311279,0.732254,2422.52416255,0.71895,844
5372,0.0010125,-0.00574698,13844480,0.0117898,2677.9202840328217,832.41,0.012,432640,0.0691033,0.18121355772018433,0.732254,2550.05451167,0.703131,845
5361,0.0010125,-0.0107624,13860864,0.0123095,2680.9765741825104,833.74,0.012,433152,0.0842419,0.6077872812747955,0.732254,2584.74704281,0.690856,846
5319,0.0010125,-0.00754307,13877248,0.0120533,2684.0567421913147,848.53,0.012,433664,0.0914198,0.6953960061073303,0.732254,2617.2373407,0.693296,847
5377,0.0010125,-0.0183515,13893632,0.0125701,2687.103929758072,821.32,0.012,434176,0.0802698,0.6529507637023926,0.732254,2535.16227357,0.713937,848
5356,0.0010125,-0.00750586,13910016,0.014251,2690.1628201007843,812.38,0.012,434688,0.0988362,0.30658280849456787,0.732254,2469.03856166,0.729891,849
5028,0.0010125,-0.00579783,13926400,0.0113807,2693.4215698242188,786.03,0.012,435200,0.0886339,0.7371705174446106,0.732254,2394.14993456,0.761396,850
5084,0.0010125,-0.00811016,13942784,0.0126536,2696.6460149288177,762.52,0.012,435712,0.0846884,0.7391698956489563,0.732254,2251.80622621,0.766608,851
5158,0.0010125,-0.00790557,13959168,0.0112012,2699.822463274002,743.7,0.012,436224,0.0843047,0.6625660955905914,0.732254,2221.95028891,0.767018,852
5276,0.0010125,-0.0062457,13975552,0.0120688,2702.928011417389,743.84,0.012,436736,0.0799434,0.7062056362628937,0.732254,2209.3638955,0.76814,853
5350,0.0010125,-0.00689457,13991936,0.0115343,2705.9902744293213,774.05,0.012,437248,0.0667233,0.659602016210556,0.732254,2264.37437064,0.766994,854
5272,0.0010125,-0.00631765,14008320,0.0129315,2709.0981755256653,807.07,0.012,437760,0.0900481,0.5693262815475464,0.732254,2371.30388381,0.76684,855
5276,0.0010125,-0.00690395,14024704,0.0121365,2712.2034590244293,812.25,0.012,438272,0.0661386,0.7292464673519135,0.732254,2429.60469148,0.764472,856
5272,0.0010125,-0.00567156,14041088,0.0110258,2715.3113157749176,840.52,0.012,438784,0.0697417,0.7267586886882782,0.732254,2458.54733092,0.755319,857
5210,0.0010125,-0.00513807,14057472,0.0124371,2718.456180334091,856.18,0.012,439296,0.0917972,0.31925535202026367,0.732254,2540.9717517,0.764316,858
5298,0.0010125,-0.00837497,14073856,0.0124748,2721.5489189624786,848.66,0.012,439808,0.0786997,0.695858508348465,0.732254,2543.93744798,0.774722,859
5330,0.0010125,-0.00613348,14090240,0.0103486,2724.623076438904,840.81,0.012,440320,0.0867237,0.5076879560947418,0.732254,2488.19180318,0.769775,860
5275,0.0010125,-0.00765653,14106624,0.0116129,2727.7289221286774,822.93,0.012,440832,0.0819799,0.5602073073387146,0.732254,2469.10974596,0.744603,861
5426,0.0010125,-0.00780309,14123008,0.012832,2730.748594522476,793.97,0.012,441344,0.101784,0.541383296251297,0.732254,2427.62403232,0.722991,862
5380,0.0010125,-0.00660345,14139392,0.00903502,2733.79402756691,804.89,0.012,441856,0.0687881,0.42929476499557495,0.732254,2446.59528812,0.733087,863
5328,0.0010125,-0.00501462,14155776,0.00993697,2736.8693170547485,803.22,0.012,442368,0.0881591,0.21946150064468384,0.732254,2449.74146806,0.733342,864
5340,0.0010125,-0.00705878,14172160,0.0115608,2739.9375143051147,806.39,0.012,442880,0.0814177,0.6032604873180389,0.732254,2483.48107825,0.720509,865
5342,0.0010125,-0.00695335,14188544,0.011587,2743.004681825638,836.08,0.012,443392,0.0819224,0.6615042686462402,0.732254,2531.54654693,0.718909,866
5304,0.0010125,-0.00398316,14204928,0.0114732,2746.0937275886536,854.16,0.012,443904,0.0768135,0.5912387371063232,0.732254,2607.06503482,0.729202,867
5389,0.0010125,-0.00740187,14221312,0.0104929,2749.1339571475983,873.15,0.012,444416,0.0879738,0.2770514488220215,0.732254,2671.08723472,0.730949,868
5410,0.0010125,-0.00604516,14237696,0.0128504,2752.1624987125397,844.01,0.012,444928,0.0956741,0.5352823436260223,0.732254,2584.93416486,0.730909,869
5304,0.0010125,-0.00645619,14254080,0.0109055,2755.2517750263214,851.16,0.012,445440,0.075496,0.7078195512294769,0.732254,2579.40831329,0.72503,870
5239,0.0010125,-0.00637184,14270464,0.0114143,2758.3794569969177,835.66,0.012,445952,0.0852917,0.8364508748054504,0.732254,2536.82785497,0.714129,871
5186,0.0010125,-0.0102242,14286848,0.0121269,2761.5389773845673,828.1,0.012,446464,0.0772014,0.8378394097089767,0.732254,2427.48790205,0.716388,872
5227,0.0010125,-0.00618708,14303232,0.0114449,2764.67329120636,789.89,0.012,446976,0.0854889,0.7112753689289093,0.732254,2279.10359373,0.719476,873
5297,0.0010125,-0.00705342,14319616,0.0112345,2767.7661991119385,820.36,0.012,447488,0.0750446,0.6437392234802246,0.732254,2334.71040757,0.723416,874
5347,0.0010125,-0.00671261,14336000,0.0103522,2770.8307070732117,826.95,0.012,448000,0.0610831,0.6940146386623383,0.732254,2368.53581269,0.725599,875
5249,0.0010125,-0.00743398,14352384,0.0115897,2773.951954126358,829.56,0.012,448512,0.106298,0.6078335046768188,0.732254,2372.54679253,0.742856,876
5039,0.0010125,-0.00676636,14368768,0.0117436,2777.203492164612,844.04,0.012,449024,0.0479959,0.6527566909790039,0.732254,2412.57492475,0.73802,877
4998,0.0010125,-0.00732915,14385152,0.0114499,2780.481978416443,873.28,0.012,449536,0.102509,0.6169585585594177,0.732254,2595.16809639,0.721821,878
5162,0.0010125,-0.00665064,14401536,0.0116384,2783.655769586563,865.96,0.012,450048,0.0529214,0.830386146903038,0.732254,2582.80637143,0.73256,879
5175,0.0010125,-0.00723334,14417920,0.00983799,2786.8220076560974,859.53,0.012,450560,0.0845065,0.6141274869441986,0.732254,2524.11443254,0.727196,880
5293,0.0010125,-0.00690013,14434304,0.0115845,2789.917696237564,866.18,0.012,451072,0.0715177,0.5518106818199158,0.732254,2563.60150726,0.724954,881
5318,0.0010125,-0.00685305,14450688,0.0108433,2792.9984815120697,847.93,0.012,451584,0.0973753,0.6798007488250732,0.732254,2505.07258753,0.723557,882
5289,0.0010125,-0.00732681,14467072,0.0118751,2796.0964818000793,834.34,0.012,452096,0.0767153,0.3903355598449707,0.732254,2445.57663918,0.730614,883
5288,0.0010125,-0.00744835,14483456,0.0122597,2799.194704771042,836.76,0.012,452608,0.0799409,0.48620396852493286,0.732254,2487.91672855,0.727507,884
5382,0.0010125,-0.00623592,14499840,0.01257,2802.239109516144,832.53,0.012,453120,0.0901328,0.6711855828762054,0.732254,2517.79543652,0.726012,885
5297,0.0010125,-0.00660185,14516224,0.0112085,2805.3324689865112,845.21,0.012,453632,0.0640665,0.2342659831047058,0.732254,2538.51536906,0.72927,886
5354,0.0010125,-0.00677358,14532608,0.0110609,2808.3928575515747,854.02,0.012,454144,0.115029,0.29830747842788696,0.732254,2588.86918587,0.729322,887
5368,0.0010125,-0.00760063,14548992,0.0122128,2811.445158958435,819.1,0.012,454656,0.0663945,0.6216569542884827,0.732254,2508.26593933,0.724561,888
5335,0.0010125,-0.00706821,14565376,0.0100485,2814.516372680664,816.54,0.012,455168,0.099629,0.5583145916461945,0.732254,2469.33989114,0.713218,889
5292,0.0010125,-0.00643481,14581760,0.0102153,2817.6123456954956,829.06,0.012,455680,0.0584397,0.7751436084508896,0.732254,2516.41242536,0.704608,890
5024,0.0010125,-0.00686195,14598144,0.0124214,2820.8735723495483,828.82,0.012,456192,0.0869657,0.5218260288238525,0.732254,2479.89877602,0.703088,891
5114,0.0010125,-0.00727866,14614528,0.0120803,2824.0773162841797,805.56,0.012,456704,0.0857083,0.0927388072013855,0.732254,2409.95995766,0.686185,892
5159,0.0010125,-0.00679366,14630912,0.0113274,2827.2530143260956,836.74,0.012,457216,0.0862971,0.5278467833995819,0.732254,2518.07356324,0.675121,893
5018,0.0010125,-0.00609252,14647296,0.011542,2830.5199291706085,848.7,0.012,457728,0.0656927,0.6604997217655182,0.732254,2547.46853381,0.675734,894
4642,0.0010125,-0.00622605,14663680,0.00978822,2834.049660205841,839.72,0.012,458240,0.0832558,0.5970347225666046,0.732254,2525.20171291,0.684606,895
4849,0.0010125,-0.00631512,14680064,0.012031,2837.428834438324,854.53,0.012,458752,0.0840046,0.7003317177295685,0.732254,2594.82840904,0.698934,896
5005,0.0010125,-0.00794451,14696448,0.0114581,2840.7023334503174,851.54,0.012,459264,0.0807014,0.7936878949403763,0.732254,2527.45329389,0.710257,897
5131,0.0010125,-0.00663333,14712832,0.012155,2843.8957154750824,853.35,0.012,459776,0.0774281,0.5258233547210693,0.732254,2513.76306654,0.699759,898
5136,0.0010125,-0.00530416,14729216,0.0118304,2847.0861287117004,855.73,0.012,460288,0.088339,0.7009006440639496,0.732254,2547.06617711,0.70668,899
5053,0.0010125,-0.00645569,14745600,0.0105499,2850.328888654709,850.34,0.012,460800,0.0765134,0.7808139771223068,0.732254,2492.8576823,0.725219,900
5151,0.0010125,-0.00475426,14761984,0.00887909,2853.5116724967957,819.14,0.012,461312,0.077476,0.1320040225982666,0.732254,2405.09669505,0.732207,901
5144,0.0010125,-0.00675878,14778368,0.0103249,2856.6967248916626,830.18,0.012,461824,0.0842556,0.10605496168136597,0.732254,2484.05454469,0.745077,902
5168,0.0010125,-0.00493048,14794752,0.0107506,2859.867301464081,799.89,0.012,462336,0.101286,0.11416786909103394,0.732254,2438.06274973,0.750539,903
5237,0.0010125,-0.00793037,14811136,0.0104812,2862.9960403442383,802.89,0.012,462848,0.0650983,0.41232770681381226,0.732254,2441.88422558,0.741886,904
5316,0.0010125,-0.00630634,14827520,0.011548,2866.078397512436,810.0,0.012,463360,0.100618,0.4713117480278015,0.732254,2507.68781344,0.745181,905
5336,0.0010125,-0.00634671,14843904,0.0117281,2869.148782491684,804.67,0.012,463872,0.0612101,0.5282934010028839,0.732254,2474.18721527,0.736266,906
5322,0.0010125,-0.00675909,14860288,0.0112839,2872.227261543274,806.7,0.012,464384,0.103576,0.297787070274353,0.732254,2477.96120262,0.730514,907
5356,0.0010125,-0.00682123,14876672,0.0102345,2875.2865862846375,821.06,0.012,464896,0.0560259,0.4713907241821289,0.732254,2509.77180543,0.731903,908
5265,0.0010125,-0.00588237,14893056,0.0106616,2878.3985595703125,822.5,0.012,465408,0.099303,0.1363382339477539,0.732254,2499.90316701,0.742377,909
5263,0.0010125,-0.00767714,14909440,0.0118434,2881.511517047882,813.17,0.012,465920,0.0774256,0.46285080909729004,0.732254,2492.2072234,0.73149,910
5283,0.0010125,-0.00819648,14925824,0.0110907,2884.612788438797,853.05,0.012,466432,0.0787908,0.5715253353118896,0.732254,2624.99837238,0.738855,911
5386,0.0010125,-0.00573129,14942208,0.0124472,2887.6549067497253,840.99,0.012,466944,0.0750247,0.6813165843486786,0.732254,2558.62990843,0.744734,912
5357,0.0010125,-0.00726643,14958592,0.0118976,2890.713346719742,861.33,0.012,467456,0.0841838,0.6939966976642609,0.732254,2571.8805895,0.754504,913
5330,0.0010125,-0.00552867,14974976,0.0110794,2893.787624359131,862.65,0.012,467968,0.0571536,0.7363228499889374,0.732254,2564.15410057,0.768529,914
5369,0.0010125,-0.00413848,14991360,0.00980105,2896.839053630829,889.62,0.012,468480,0.0883298,0.4853920340538025,0.732254,2625.20592868,0.770862,915
5348,0.0010125,-0.0070743,15007744,0.0105514,2899.9024670124054,859.84,0.012,468992,0.0813524,0.6950480043888092,0.732254,2519.90040946,0.773253,916
5332,0.0010125,-0.00689913,15024128,0.0107864,2902.9754655361176,861.58,0.012,469504,0.0720682,0.18875378370285034,0.732254,2509.15040049,0.779352,917
5380,0.0010125,-0.0149481,15040512,0.0109872,2906.021124601364,849.63,0.012,470016,0.0967964,0.6710119843482971,0.732254,2510.53129141,0.791039,918
5232,0.0010125,-0.00708644,15056896,0.00993816,2909.1524193286896,836.05,0.012,470528,0.0678804,0.6440074741840363,0.732254,2460.49196369,0.793059,919
5374,0.0010125,-0.00587115,15073280,0.0112731,2912.2010264396667,790.26,0.012,471040,0.10254,0.1669507622718811,0.732254,2347.49437751,0.794215,920
5349,0.0010125,-0.00873873,15089664,0.0124642,2915.264179468155,776.64,0.012,471552,0.075136,0.6587944626808167,0.732254,2345.47941079,0.796378,921
5358,0.0010125,-0.00670817,15106048,0.0108798,2918.3218772411346,775.64,0.012,472064,0.0823267,0.5350435674190521,0.732254,2325.12959675,0.807039,922
5359,0.0010125,-0.00732422,15122432,0.0107688,2921.3790657520294,766.27,0.012,472576,0.0825247,0.03925353288650513,0.732254,2330.98215964,0.812414,923
5279,0.0010125,-0.00870306,15138816,0.0122659,2924.482924938202,766.14,0.012,473088,0.0824848,0.6542097926139832,0.732254,2330.42680722,0.825157,924
5354,0.0010125,-0.00661243,15155200,0.0120497,2927.5428988933563,782.21,0.012,473600,0.0876751,0.7882287949323654,0.732254,2303.51223045,0.820623,925
5265,0.0010125,-0.00717793,15171584,0.0118684,2930.655047893524,771.69,0.012,474112,0.0728219,0.7603194266557693,0.732254,2232.6761916,0.810333,926
5141,0.0010125,-0.00636427,15187968,0.0104182,2933.841989517212,799.78,0.012,474624,0.0650486,0.6982024013996124,0.732254,2312.15117812,0.811277,927
5044,0.0010125,-0.00746162,15204352,0.0104289,2937.0906043052673,803.64,0.012,475136,0.0823344,0.45931267738342285,0.732254,2298.80745173,0.822411,928
5177,0.0010125,-0.00638063,15220736,0.0107876,2940.255252599716,815.4,0.012,475648,0.0587307,0.0288618803024292,0.732254,2328.74197134,0.82738,929
5302,0.0010125,-0.00732377,15237120,0.0102502,2943.3454694747925,828.25,0.012,476160,0.0986552,0.4769096374511719,0.732254,2419.24573959,0.825869,930
5197,0.0010125,-0.00649969,15253504,0.0108749,2946.4979903697968,853.37,0.012,476672,0.0645477,0.7333246469497681,0.732254,2529.02616801,0.826404,931
5044,0.0010125,-0.00627145,15269888,0.0106224,2949.7460482120514,887.65,0.012,477184,0.0844787,0.6737276613712311,0.732254,2640.85859569,0.82549,932
4922,0.0010125,-0.00641737,15286272,0.0111393,2953.074696779251,885.18,0.012,477696,0.064794,0.8100346773862839,0.732254,2592.69962153,0.82941,933
5027,0.0010125,-0.00579154,15302656,0.0102035,2956.3354279994965,869.19,0.012,478208,0.0952042,0.5039560496807098,0.732254,2549.02469189,0.837656,934
5126,0.0010125,-0.00689568,15319040,0.0100356,2959.5316109657288,856.46,0.012,478720,0.0688304,0.31478339433670044,0.732254,2514.71462344,0.832697,935
5296,0.0010125,-0.0077672,15335424,0.0130736,2962.625317811966,842.76,0.012,479232,0.103739,0.5904553830623627,0.732254,2476.96522587,0.830368,936
5230,0.0010125,-0.00640198,15351808,0.010589,2965.758283138275,773.1,0.012,479744,0.0789757,0.6143198609352112,0.732254,2289.62440132,0.804439,937
5354,0.0010125,-0.00901923,15368192,0.0123153,2968.8185601234436,765.23,0.012,480256,0.080461,0.660840630531311,0.732254,2297.17952145,0.797302,938
5326,0.0010125,-0.00651575,15384576,0.0110054,2971.894684076309,793.88,0.012,480768,0.0704485,0.742661863565445,0.732254,2368.73478386,0.793401,939
5389,0.0010125,-0.00750107,15400960,0.0107199,2974.9349117279053,826.65,0.012,481280,0.0740457,0.5865688025951385,0.732254,2451.21310187,0.793369,940
5282,0.0010125,-0.00787846,15417344,0.0110745,2978.037094116211,829.2,0.012,481792,0.0947407,0.6502814590930939,0.732254,2438.77056047,0.796592,941
5392,0.0010125,-0.00603052,15433728,0.0131447,2981.0759398937225,867.39,0.012,482304,0.0490428,0.6280757784843445,0.732254,2555.94677763,0.82695,942
5392,0.0010125,-0.00595334,15450112,0.0114228,2984.1143646240234,901.0,0.012,482816,0.0947882,0.5046545267105103,0.732254,2684.22551624,0.837854,943
5263,0.0010125,-0.00603433,15466496,0.0113759,2987.2276635169983,884.88,0.012,483328,0.0712719,0.3429431915283203,0.732254,2636.98105002,0.831068,944
5324,0.0010125,-0.00381808,15482880,0.0113588,2990.3049302101135,882.13,0.012,483840,0.0936078,0.38502025604248047,0.732254,2665.4144342,0.805121,945
5371,0.0010125,-0.00657146,15499264,0.0117738,2993.3557538986206,904.99,0.012,484352,0.0771838,0.6272667348384857,0.732254,2728.40049848,0.790056,946
5304,0.0010125,-0.00802697,15515648,0.00938586,2996.4450426101685,893.24,0.012,484864,0.0848931,0.5609854757785797,0.732254,2728.3728425,0.794216,947
5299,0.0010125,-0.00591573,15532032,0.0108914,2999.536895751953,884.2,0.012,485376,0.0666023,0.19633996486663818,0.732254,2677.87788299,0.794396,948
5300,0.0010125,-0.00469666,15548416,0.0108147,3002.628050804138,860.96,0.012,485888,0.0938963,0.06598895788192749,0.732254,2628.24779101,0.788426,949
5286,0.0010125,-0.00937175,15564800,0.0109952,3005.7277114391327,837.09,0.012,486400,0.083528,0.5454450845718384,0.732254,2538.47698486,0.79062,950
5360,0.0010125,-0.00796544,15581184,0.0118567,3008.7861773967743,847.41,0.012,486912,0.0840186,0.7680938839912415,0.732254,2596.90950008,0.785342,951
5306,0.0010125,-0.00737675,15597568,0.0117707,3011.8742475509644,854.53,0.012,487424,0.0766999,0.8002089709043503,0.732254,2546.43614855,0.762344,952
5344,0.0010125,-0.00577594,15613952,0.010931,3014.9404373168945,859.61,0.012,487936,0.0656858,0.5755162239074707,0.732254,2575.26767948,0.753615,953
5244,0.0010125,-0.0196681,15630336,0.0115102,3018.064656019211,868.73,0.012,488448,0.088446,0.7387416660785675,0.732254,2582.05731432,0.756589,954
5336,0.0010125,-0.00655542,15646720,0.0112414,3021.1354262828827,884.93,0.012,488960,0.0677186,0.7822725772857666,0.732254,2590.68737019,0.74267,955
5307,0.0010125,-0.0065301,15663104,0.0106004,3024.22292637825,874.81,0.012,489472,0.0851204,0.6208653450012207,0.732254,2524.45581305,0.745491,956
5066,0.0010125,-0.00769327,15679488,0.0122166,3027.457090616226,860.7,0.012,489984,0.061839,0.5060336589813232,0.732254,2535.94590905,0.751501,957
4365,0.0010125,-0.00611645,15695872,0.0116673,3031.2108108997345,857.03,0.012,490496,0.0965127,0.06655764579772949,0.732254,2557.19305399,0.761564,958
3768,0.0010125,-0.00646193,15712256,0.010794,3035.5584859848022,834.43,0.012,491008,0.0732094,0.26389992237091064,0.732254,2509.57063749,0.778403,959
4119,0.0010125,-0.00633759,15728640,0.0113659,3039.5357995033264,844.78,0.012,491520,0.102923,0.32770901918411255,0.732254,2593.73534987,0.779929,960
4368,0.0010125,-0.00589642,15745024,0.0115315,3043.2870337963104,872.76,0.012,492032,0.0636202,0.6610625684261322,0.732254,2686.02537033,0.774402,961
4553,0.0010125,-0.00634718,15761408,0.00968318,3046.8859350681305,878.31,0.012,492544,0.092831,0.504897952079773,0.732254,2718.39204601,0.760312,962
4778,0.0010125,-0.00718491,15777792,0.0115803,3050.3149032592773,870.75,0.012,493056,0.0774984,0.29416054487228394,0.732254,2702.52794492,0.751018,963
4935,0.0010125,-0.00651827,15794176,0.0117929,3053.635219335556,894.58,0.012,493568,0.087609,0.04124230146408081,0.732254,2777.81692622,0.75175,964
5028,0.0010125,-0.00778921,15810560,0.0117399,3056.893929004669,878.69,0.012,494080,0.0959133,0.12730318307876587,0.732254,2716.77554412,0.770744,965
4878,0.0010125,-0.00753766,15826944,0.011206,3060.2524740695953,871.34,0.012,494592,0.0787575,0.244246244430542,0.732254,2703.89474448,0.774651,966
4988,0.0010125,-0.00588449,15843328,0.0123495,3063.537505865097,884.18,0.012,495104,0.0743774,0.7011744379997253,0.732254,2753.6397196,0.754974,967
5128,0.0010125,-0.00736163,15859712,0.0115973,3066.7325031757355,864.43,0.012,495616,0.0844353,0.5131718814373016,0.732254,2660.16590202,0.747303,968
5155,0.0010125,-0.00726548,15876096,0.0102836,3069.911025762558,887.79,0.012,496128,0.0853994,0.05855923891067505,0.732254,2735.65834171,0.747471,969
5243,0.0010125,-0.00637985,15892480,0.0121252,3073.0362973213196,895.34,0.012,496640,0.0742956,0.2602425813674927,0.732254,2758.88157425,0.740293,970
5324,0.0010125,-0.00716389,15908864,0.0127313,3076.1136288642883,927.16,0.012,497152,0.0821737,0.04866600036621094,0.732254,2862.04530615,0.722908,971
5359,0.0010125,-0.00639102,15925248,0.0113965,3079.1709039211273,913.2,0.012,497664,0.0868209,0.27410656213760376,0.732254,2824.89455531,0.725098,972
5391,0.0010125,-0.00497328,15941632,0.0105343,3082.2099459171295,893.45,0.012,498176,0.084569,0.5189449191093445,0.732254,2790.87628992,0.72513,973
5351,0.0010125,-0.00665641,15958016,0.012031,3085.2717382907867,889.35,0.012,498688,0.0808692,0.1961236596107483,0.732254,2802.89139677,0.708565,974
5376,0.0010125,-0.00714088,15974400,0.0131769,3088.3193917274475,896.57,0.012,499200,0.0789139,0.35556501150131226,0.732254,2834.49420829,0.701606,975
5319,0.0010125,-0.00701267,15990784,0.0116283,3091.3997173309326,883.91,0.012,499712,0.0958236,0.31343621015548706,0.732254,2806.06317373,0.716815,976
5345,0.0010125,-0.00659418,16007168,0.0123745,3094.465140581131,877.19,0.012,500224,0.0736354,0.41651469469070435,0.732254,2781.62409718,0.720439,977
5314,0.0010125,-0.00753431,16023552,0.0121917,3097.5486562252045,889.79,0.012,500736,0.0983287,0.346380352973938,0.732254,2819.02301174,0.727142,978
5293,0.0010125,-0.0054514,16039936,0.0104624,3100.6439905166626,902.78,0.012,501248,0.0752356,0.5278674960136414,0.732254,2857.49293086,0.735678,979
5362,0.0010125,-0.00680263,16056320,0.0107669,3103.6998977661133,855.38,0.012,501760,0.111302,0.6012916564941406,0.732254,2682.20076879,0.733968,980
5295,0.0010125,-0.00787562,16072704,0.0117833,3106.7942159175873,835.32,0.012,502272,0.0720401,0.8211678713560104,0.732254,2567.21674619,0.718445,981
5348,0.0010125,-0.00592295,16089088,0.011554,3109.857919216156,814.28,0.012,502784,0.0967102,0.49806374311447144,0.732254,2470.78236969,0.713589,982
5301,0.0010125,-0.00726549,16105472,0.00996936,3112.9489781856537,825.11,0.012,503296,0.0833583,0.5657060742378235,0.732254,2517.08693377,0.711334,983
5383,0.0010125,-0.00757142,16121856,0.0118528,3115.9927895069122,834.93,0.012,503808,0.0942122,0.29354429244995117,0.732254,2559.41173101,0.706819,984
5185,0.0010125,-0.00786066,16138240,0.0113017,3119.1527330875397,827.0,0.012,504320,0.0854047,0.7115709185600281,0.732254,2538.13813571,0.706659,985
5047,0.0010125,-0.00746203,16154624,0.0113127,3122.3992540836334,858.48,0.012,504832,0.0771907,0.6281044781208038,0.732254,2676.54201878,0.726575,986
5118,0.0010125,-0.00607206,16171008,0.0107668,3125.6021156311035,860.11,0.012,505344,0.0908458,0.711029440164566,0.732254,2713.30390144,0.738745,987
